date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-10-24 00:00:00,14.6,12.3,16,1.2,,,21.5,40.8,1015.6,126
2024-10-25 00:00:00,14.2,11,16,6.7,,,21.7,42.6,1010.6,236
2024-10-26 00:00:00,10.2,5,17,0,,,6.3,24.1,1015.4,363
2024-10-27 00:00:00,10.6,5,16,0.6,,,6.3,18.5,1022.1,289
2024-10-28 00:00:00,13.9,10.9,17,1.4,,,11.2,35.2,1021.9,0
2024-10-29 00:00:00,12.2,9,15,0.1,,,4.2,20.4,1025,119
2024-10-30 00:00:00,12.7,8,16,0,,,6.5,20.4,1028.3,110
2024-10-31 00:00:00,10.8,7,16,0,,,5.6,16.7,1026.5,138
2024-11-01 00:00:00,10,4,14,0,,,4.6,14.8,1025.6,129
2024-11-02 00:00:00,11.5,9.6,13,0.2,,,11.7,27.8,1028.6,38
2024-11-03 00:00:00,12.2,10.5,13,0.1,,,11,27.8,1026.5,33
2024-11-04 00:00:00,11,9.4,12.3,0.1,,,9.1,24.1,1023.5,12
2024-11-05 00:00:00,12.5,10.9,14,0.1,,,7.7,20.4,1022.4,32
2024-11-06 00:00:00,13.1,11.8,14,0,,,7.5,20.4,1029,12
2024-11-07 00:00:00,12.6,11,14,0,,,13.8,31.5,1027.8,41
2024-11-08 00:00:00,11.1,9,13,0.8,,,12.6,29.6,1023.3,2
2024-11-09 00:00:00,9.6,8,11,0,,,5,18.5,1023.8,13
2024-11-10 00:00:00,12.3,10,16,0,,,6.1,16.7,1028,56
2024-11-11 00:00:00,10.1,3,14,0,,,7.3,22.2,1036,93
2024-11-12 00:00:00,6.3,1,11,0,,,11.5,37,1037,159
2024-11-13 00:00:00,8,4,13,0,,,10.2,27.8,1035.7,218
2024-11-14 00:00:00,8.5,3,13,0,,,6.5,24.1,1032,56
2024-11-15 00:00:00,4.8,1,11,0,,,3.3,13,1027.5,260
2024-11-16 00:00:00,7.5,1,11,0,,,5.7,31.5,1020.4,40
2024-11-17 00:00:00,9.5,7,13,1.2,,,12.2,38.9,1017.4,42
2024-11-18 00:00:00,11,9,12,10.1,,,14.5,59.3,1009.2,0
2024-11-19 00:00:00,7.3,2,12.4,0.6,,,22.3,59.3,1000.8,12
2024-11-20 00:00:00,1.9,-3,7,0,,,6.2,20.4,1011.9,257
2024-11-21 00:00:00,1,-1,4,12.4,,,12.3,37,1001.6,56
2024-11-22 00:00:00,4.2,1,9,0,,,9.1,31.5,1010.7,190
2024-11-23 00:00:00,11.5,2,16,27,,,32.6,70.4,999.2,0
2024-11-24 00:00:00,13.6,10,16.3,34.6,,,30.4,72.2,992.5,0
2024-11-25 00:00:00,9.8,7,12,0,,,16.6,46.3,1002.5,226
2024-11-26 00:00:00,7,1,12,7.4,,,8.3,29.6,1013.7,175
2024-11-27 00:00:00,5.6,0,8.1,3.9,,,11.8,29.6,1014.3,84
2024-11-28 00:00:00,5.9,-1,11,0,,,12.9,35.2,1025.3,0
2024-11-29 00:00:00,11.7,10.8,13,1.8,,,20.2,42.6,1021.9,0
2024-11-30 00:00:00,13.6,13,14,0.5,,,17.8,35.2,1021,22
2024-12-01 00:00:00,13,10.3,15,10.3,,,19.3,40.8,1012.4,98
2024-12-02 00:00:00,8.2,5,10.2,0.1,,,17.1,40.8,1016.8,175
2024-12-03 00:00:00,3.8,0,9,0,,,4,18.5,1022.9,140
2024-12-04 00:00:00,6.7,0,13,3.3,,,13,48.2,1023.1,12
2024-12-05 00:00:00,13.1,10,14,7.4,,,22.1,64.8,1009.6,0
2024-12-06 00:00:00,9,4,14,3.3,,,18.6,57.4,1013.9,15
2024-12-07 00:00:00,9.1,8,11,1.3,,,43.2,85.2,1004.6,41
2024-12-08 00:00:00,7.9,7,9,0,,,27.3,50,1023.5,168
2024-12-09 00:00:00,7.6,7,8.2,0,,,23.3,44.5,1035,131
2024-12-10 00:00:00,6.5,4.8,7,,,,19.3,33.3,1036.6,115
2024-12-11 00:00:00,5.6,4,7,,,,15.1,25.9,1034.8,82
2024-12-12 00:00:00,5.4,1.8,7,,,,11.5,22.2,1030.7,96
2024-12-13 00:00:00,5.9,3.5,7,,,,5.8,20.4,1025.1,5
2024-12-14 00:00:00,6.9,5,9,0.1,,,9.3,24.1,1025.3,182
2024-12-15 00:00:00,10.9,8.3,13,0,,,17.5,42.6,1030.8,5
2024-12-16 00:00:00,10.1,7,12,0,,,14.3,40.8,1032.2,32
2024-12-17 00:00:00,10.2,8,13,3.6,,,19.2,48.2,1020.9,5
2024-12-18 00:00:00,13.1,10,14.1,7.8,,,24.9,59.3,1005.8,2
2024-12-19 00:00:00,6.6,3,8,0.2,,,18.9,42.6,1013.1,202
2024-12-20 00:00:00,6.2,0,10,6.7,,,11.5,53.7,1020.2,5
2024-12-21 00:00:00,9.3,4,14,4,,,21.3,61.1,1014.3,1
2024-12-22 00:00:00,7.1,5,9,5.3,,,30.2,68.5,1013.8,156
2024-12-23 00:00:00,7.7,4,12,0.4,,,10,37,1025.5,33
2024-12-24 00:00:00,11.6,10.1,13,0,,,11.6,31.5,1027.8,15
2024-12-25 00:00:00,10,9,11.9,0,,,9.5,22.2,1034,51
2024-12-26 00:00:00,7.1,6,8.9,0,,,3.7,11.1,1034.6,30
2024-12-27 00:00:00,7.1,5.6,8,0,,,4.5,13,1032.4,46
2024-12-28 00:00:00,7.7,6.5,8,0,,,3.9,13,1029.1,0
2024-12-29 00:00:00,7.9,5.4,9,0,,,6.1,22.2,1030.9,62
2024-12-30 00:00:00,8.3,7,10,0,,,9.6,24.1,1028.7,23
2024-12-31 00:00:00,10.6,7,13,0,,,21.5,57.4,1020.7,67
2025-01-01 00:00:00,8.8,4.7,12.1,10.5,,,25.5,70.4,1010,0
2025-01-02 00:00:00,1.9,-3,6,0,,,6.6,22.2,1019.8,371
2025-01-03 00:00:00,-1.3,-5,7,0,,,3.2,14.8,1025.1,312
2025-01-04 00:00:00,2,-4,5,12.3,,,12.7,37,1011.4,0
2025-01-05 00:00:00,11.3,5.1,14,16.3,,,22.2,51.8,985.6,0
2025-01-06 00:00:00,6.4,2,12.2,11.5,,,21.8,48.2,986.3,148
2025-01-07 00:00:00,3,-2,7,0,,,11.6,50,1001.3,186
2025-01-08 00:00:00,0.6,-2,4,7,,,10.7,37,1000.3,6
2025-01-09 00:00:00,1.5,-1,7,0,,,7.7,29.6,1010.4,255
2025-01-10 00:00:00,1.8,-2,5,1,,,9.3,27.8,1017.9,0
2025-01-11 00:00:00,4,1.5,8,0.6,,,6.9,22.2,1028.6,90
2025-01-12 00:00:00,5.7,3.3,10,0,,,10,24.1,1038.4,295
2025-01-13 00:00:00,5.7,3.1,7,0,,,13.1,27.8,1038.2,79
2025-01-14 00:00:00,7.1,3,12,0,,,4.5,20.4,1035.6,73
2025-01-15 00:00:00,6.3,0,12,0,,,4,14.8,1034.7,217
2025-01-16 00:00:00,5.2,1,8,0,,,4.8,16.7,1033.6,101
2025-01-17 00:00:00,6.9,6,8,0,,,11.6,18.5,1033.9,188
2025-01-18 00:00:00,5.4,3.6,6,0,,,8.6,16.7,1028.1,91
2025-01-19 00:00:00,4.1,2.9,5,0,,,5.8,16.7,1019.5,11
2025-01-20 00:00:00,5.4,3.6,8,0.9,,,5.4,14.8,1017.5,16
2025-01-21 00:00:00,4.2,1,8,0,,,6.8,16.7,1012,68
2025-01-22 00:00:00,4.1,-1,6,0.6,,,6.9,18.5,1004.9,96
2025-01-23 00:00:00,6.5,0,10,5,,,16,57.4,1002.4,38
2025-01-24 00:00:00,10,8,11.5,14,,,27.2,70.4,994.9,58
2025-01-25 00:00:00,3.8,-1,7,0,,,7,22.2,1004.7,185
2025-01-26 00:00:00,7.6,4.5,11,29.9,,,28,68.5,989,14
2025-01-27 00:00:00,7.6,5,10,0.9,,,32.3,64.8,977.7,81
2025-01-28 00:00:00,8.3,7,9,8.3,,,22.7,61.1,985.9,4
2025-01-29 00:00:00,5.4,1,7,2.8,,,13.4,40.8,1003,14
2025-01-30 00:00:00,5,2,9,0,,,11.5,33.3,1021.8,344
2025-01-31 00:00:00,6.8,3,11,4.2,,,10.4,35.2,1024.8,271
2025-02-01 00:00:00,5.7,1.6,9,0,,,9.4,29.6,1026.6,77
2025-02-02 00:00:00,7.1,6,8,0,,,15.3,35.2,1020.8,38
2025-02-03 00:00:00,8.8,6.5,12,0.1,,,10.1,29.6,1023.3,109
2025-02-04 00:00:00,8.9,6,11,1.8,,,19.3,44.5,1022.5,10
2025-02-05 00:00:00,4.6,-1,9,0,,,5.3,25.9,1037.9,48
2025-02-06 00:00:00,3.8,0,8,0,,,12.5,37,1040.4,428
2025-02-07 00:00:00,3.4,2,5,0,,,22.5,48.2,1024.3,70
2025-02-08 00:00:00,3.5,2,4.5,0.2,,,14,35.2,1017.8,3
2025-02-09 00:00:00,4.8,0,8,0.2,,,14.4,38.9,1026.6,228
2025-02-10 00:00:00,4.3,3,5.3,1.9,,,18.4,42.6,1024.2,46
2025-02-11 00:00:00,3.8,2.2,5,0,,,9.2,20.4,1019.3,10
2025-02-12 00:00:00,4.1,2,6,0,,,10.2,25.9,1019.1,22
2025-02-13 00:00:00,4.2,2,5,0,,,15.5,40.8,1021.4,18
2025-02-14 00:00:00,5.1,4,6,5.9,,,22.4,46.3,1020.6,0
2025-02-15 00:00:00,6.7,4.5,8,5.6,,,12.7,29.6,1017.2,11
2025-02-16 00:00:00,4.8,3.3,7,0,,,17.2,35.2,1017.6,57
2025-02-17 00:00:00,5.3,3,8,0,,,19.6,38.9,1018.7,57
2025-02-18 00:00:00,6.2,4.5,8,0,,,21.9,42.6,1016.2,88
2025-02-19 00:00:00,8.8,6.7,11,9.5,,,19.9,42.6,1012.2,77
2025-02-20 00:00:00,12.6,11,14,12.2,,,25.2,51.8,1011.6,6
2025-02-21 00:00:00,11.6,10,13.2,9.3,,,27.3,59.3,1005.9,0
2025-02-22 00:00:00,9.2,4,15,0.8,,,9.6,37,1013.7,269
2025-02-23 00:00:00,10.3,7.4,12,32.4,,,28.8,64.8,1016.6,3
2025-02-24 00:00:00,10.9,8,14,7.1,,,16.7,44.5,1011.3,215
2025-02-25 00:00:00,7.6,4,12,4.3,,,11.8,33.3,1015.3,329
2025-02-26 00:00:00,6.8,4,10,11.5,,,14.7,44.5,1014.3,140
2025-02-27 00:00:00,7,3,11,0,,,12.8,29.6,1022.2,333
2025-02-28 00:00:00,3.3,-3,11,0,,,5.9,16.7,1029,413
2025-03-01 00:00:00,3.5,-4,11,0,,,5.5,20.4,1033.9,461
2025-03-02 00:00:00,3.5,-3,10,0,,,6.3,18.5,1034.1,368
2025-03-03 00:00:00,2.9,-3,12,0,,,5,14.8,1029.9,485
2025-03-04 00:00:00,3.3,-3,12,0,,,5.6,16.7,1026.3,486
2025-03-05 00:00:00,4.4,-3,13,0,,,7.6,20.4,1021.5,417
2025-03-06 00:00:00,8.4,2,13,0,,,13.5,37,1011.8,166
2025-03-07 00:00:00,10.8,9.5,12,4.4,,,14.7,35.2,1008.4,11
2025-03-08 00:00:00,11.4,10,13,0.6,,,19.5,37,1004.3,69
2025-03-09 00:00:00,11.3,8.6,15,0,,,13.9,35.2,1000.3,232
2025-03-10 00:00:00,11.6,9,16,1.1,,,11.4,37,1002.3,37
2025-03-11 00:00:00,7.1,4,10,0.8,,,16.3,40.8,1007.7,89
2025-03-12 00:00:00,4.4,-0.5,9,2.1,,,9.6,25.9,1005.3,207
2025-03-13 00:00:00,4,-1,8,0.2,,,12.6,29.6,1006.1,219
2025-03-14 00:00:00,3.4,-2,9,,,,7.7,27.8,1012,169
2025-03-15 00:00:00,5.1,1.3,9,,,,14.2,35.2,1023.2,162
2025-03-16 00:00:00,5,1,10,,,,15.9,31.5,1026.1,271
2025-03-17 00:00:00,5.7,2.5,9,,,,16.5,33.3,1024.8,195
2025-03-18 00:00:00,6.3,2,11,,,,19.6,40.8,1018,206
2025-03-19 00:00:00,7.1,-1,15,,,,7.6,37,1011.5,191
2025-03-20 00:00:00,10.6,2,17,,,,15.3,33.3,1008.4,171
2025-03-21 00:00:00,11.1,6.5,14,,,,20.6,44.5,1003.6,82
2025-03-22 00:00:00,11.8,9.7,15,0,,,14.3,35.2,997.6,114
2025-03-23 00:00:00,11,8.1,14,0.2,,,13.6,31.5,1004.4,62
2025-03-24 00:00:00,9.9,6,14,0,,,12.2,29.6,1018.4,294
2025-03-25 00:00:00,10.5,5.4,17,0.6,,,10.8,25.9,1023.6,120
2025-03-26 00:00:00,10.4,6.8,16,0.1,,,7.4,18.5,1025,259
2025-03-27 00:00:00,8.9,5,13,0,,,8.3,33.3,1021,164
2025-03-28 00:00:00,9.8,5,13,1.4,,,18.7,40.8,1015.3,343
2025-03-29 00:00:00,7.8,-1,14,0,,,11.7,40.8,1022,191
2025-03-30 00:00:00,11.9,7.2,16,0,,,16.6,38.9,1023.5,437
2025-03-31 00:00:00,8.3,2,15,0,,,10,27.8,1027.7,479
2025-04-01 00:00:00,9.5,4.6,14,0,,,20.1,46.3,1022.6,496
2025-04-02 00:00:00,10.7,6,17,0,,,19.3,50,1018.5,444
2025-04-03 00:00:00,11.2,7,17,7.6,,,19.8,46.3,1015.9,161
2025-04-04 00:00:00,13.8,6.7,21,1.4,,,13.1,38.9,1016.3,194
2025-04-05 00:00:00,13.6,7.2,20,0,,,19.1,46.3,1016.5,512
2025-04-06 00:00:00,10.7,2,17,0,,,12.8,35.2,1021.3,522
2025-04-07 00:00:00,10.1,3,16,0,,,12.1,27.8,1024.9,560
2025-04-08 00:00:00,9.5,-1,17,0,,,8,24.1,1026.1,510
2025-04-09 00:00:00,9.6,1,17,0,,,10.9,31.5,1028.3,583
2025-04-10 00:00:00,8.4,0,14,0,,,9.4,24.1,1030.6,543
2025-04-11 00:00:00,10.2,0,18,0,,,6.3,22.2,1022.1,570
2025-04-12 00:00:00,9.7,1,16,0,,,5.6,20.4,1006.4,121
2025-04-13 00:00:00,10.1,4,15,0.5,,,11.8,38.9,1004.8,135
2025-04-14 00:00:00,9.5,4.9,13,4.6,,,17.6,38.9,1002.9,50
2025-04-15 00:00:00,10.2,8.6,12,9.8,,,10.2,38.9,994.1,0
2025-04-16 00:00:00,9.3,5,14,13.2,,,17.8,48.2,1003.3,278
2025-04-17 00:00:00,8.5,3,14,,,,10.9,31.5,1011.8,206
2025-04-18 00:00:00,10.1,8.6,11,,,,24.8,40.8,1006.1,4
2025-04-19 00:00:00,11.1,8,15,,,,17.2,33.3,1004.8,23
2025-04-20 00:00:00,10.2,6,14,,,,11.4,29.6,1006,211
2025-04-21 00:00:00,12.2,8.9,17,1.9,,,13.2,38.9,1007.6,267
2025-04-22 00:00:00,10.6,3,15,3.6,,,17.1,42.6,1013.2,231
2025-04-23 00:00:00,11.8,7,16,2.5,,,14.2,33.3,1012.1,210
2025-04-24 00:00:00,10.4,5,16,0,,,7.6,20.4,1021.5,256
2025-04-25 00:00:00,10.2,6.6,13,0.4,,,14.1,35.2,1021.3,165
2025-04-26 00:00:00,11.7,8.6,17,4,,,5.3,16.7,1022.2,30
2025-04-27 00:00:00,11.6,5,18,0,,,8,24.1,1026.1,363
2025-04-28 00:00:00,12.4,6.5,18,0,,,7.9,25.9,1026.5,508
2025-04-29 00:00:00,13.9,4,22,0,,,9.9,33.3,1024.3,571
2025-04-30 00:00:00,15.4,6,24,0,,,10,27.8,1021.3,612
2025-05-01 00:00:00,15.5,7,23,0,,,8.2,24.1,1016.4,328
2025-05-02 00:00:00,16.6,10,24,0.6,,,6.7,20.4,1015.2,408
2025-05-03 00:00:00,15.5,10,22,0,,,12.3,31.5,1013.9,335
2025-05-04 00:00:00,11.6,6.4,17,0,,,14.5,33.3,1018.2,412
2025-05-05 00:00:00,10.1,3,15,0,,,16.2,38.9,1022.4,259
2025-05-06 00:00:00,10,2,16,0,,,10.4,29.6,1025.1,499
2025-05-07 00:00:00,11.7,3,20,0,,,9.2,25.9,1023.3,313
2025-05-08 00:00:00,11.8,7,18,0,,,11.7,31.5,1020.5,342
2025-05-09 00:00:00,12.1,6,19,0,,,9.9,27.8,1019.5,479
2025-05-10 00:00:00,12.7,2,21,0,,,11.9,33.3,1015.9,476
2025-05-11 00:00:00,14.1,10,18,0.2,,,9.6,27.8,1009.5,110
2025-05-12 00:00:00,13.9,11,17,1.9,,,10.5,27.8,1010.1,143
2025-05-13 00:00:00,15,8,20,0,,,11,29.6,1016.4,359
2025-05-14 00:00:00,15.9,10,23,0,,,9.8,27.8,1020,523
2025-05-15 00:00:00,14.5,7,21,0,,,11.8,29.6,1024.6,609
2025-05-16 00:00:00,14.7,6,21,0,,,10,27.8,1025.8,644
2025-05-17 00:00:00,12.3,7,17,0,,,11.4,25.9,1023.1,540
2025-05-18 00:00:00,13.5,6,21,0,,,8,18.5,1019.9,640
2025-05-19 00:00:00,13.1,7,18,0.1,,,9.4,29.6,1019.6,384
2025-05-20 00:00:00,14.9,5,22,0,,,9.6,20.4,1020.6,385
2025-05-21 00:00:00,14.3,11,20,4.9,,,11.5,29.6,1018.2,205
2025-05-22 00:00:00,15.3,8,21,0,,,13.7,29.6,1018.9,642
2025-05-23 00:00:00,14.8,9.2,21,0.2,,,11.3,37,1020,352
2025-05-24 00:00:00,17,15,20,7.6,,,16.7,50,1014,0
2025-05-25 00:00:00,15.5,12,19,3.4,,,23.2,53.7,1012.3,381
2025-05-26 00:00:00,13.9,9,18,0.6,,,19.7,50,1016.2,59
2025-05-27 00:00:00,15.3,13,17,7.7,,,21.5,57.4,1012.7,12
2025-05-28 00:00:00,16.4,13,20,0.1,,,18.7,55.5,1018.1,282
2025-05-29 00:00:00,18.6,14.5,24,0.9,,,19.7,48.2,1019.8,96
2025-05-30 00:00:00,18.6,14,24,0.1,,,12.3,33.3,1019.3,177
2025-05-31 00:00:00,17.6,12,24,0,,,11.2,42.6,1017.4,268
2025-06-01 00:00:00,15.9,10,20,0.3,,,16.4,50,1015.3,330
2025-06-02 00:00:00,14.6,8,21,0,,,13.6,37,1017.2,612
2025-06-03 00:00:00,14.9,12,20,4.4,,,21.1,48.2,1007.1,230
2025-06-04 00:00:00,14.5,9,18,1,,,13.8,42.6,1006.8,302
2025-06-05 00:00:00,14.2,11,18,3,,,15.1,48.2,1003.4,44
2025-06-06 00:00:00,14.1,10,19,1.1,,,14.4,46.3,1007.6,207
2025-06-07 00:00:00,12.4,10,16,13.4,,,10.8,40.8,1007.4,105
2025-06-08 00:00:00,13.9,6,19,0,,,12.6,46.3,1019.1,389
2025-06-09 00:00:00,15.1,11,18,0.2,,,11.6,37,1021.8,230
2025-06-10 00:00:00,16.4,13.8,20,0.3,,,14.7,42.6,1018.7,156
2025-06-11 00:00:00,15.5,9,20,0,,,12.7,37,1017.6,384
2025-06-12 00:00:00,17.1,16,20,26.9,,,19.6,40.8,1010.2,101
2025-06-13 00:00:00,16.8,14,20,11.2,,,12.1,31.5,1016.5,137
2025-06-14 00:00:00,17.1,13,21,3.2,,,13.5,42.6,1016,314
2025-06-15 00:00:00,16.4,10,22,0,,,12.3,38.9,1023.8,363
2025-06-16 00:00:00,17.1,13.2,21,0,,,9.6,24.1,1028.5,391
2025-06-17 00:00:00,17.3,11.1,24,0.2,,,8.1,31.5,1026.7,564
2025-06-18 00:00:00,19.2,14,24,0,,,9.2,20.4,1025.7,676
2025-06-19 00:00:00,19.9,11,26,0,,,11.1,33.3,1024.2,644
2025-06-20 00:00:00,20.8,15,26,0,,,17.8,37,1020.8,471
2025-06-21 00:00:00,21,17,26,0.3,,,13.2,27.8,1015.6,346
2025-06-22 00:00:00,18.5,15,23,0.2,,,17.6,53.7,1014.4,203
2025-06-23 00:00:00,17.2,14,21,0,,,19,48.2,1015.7,362
2025-06-24 00:00:00,19.4,15.2,26,0.5,,,15.1,48.2,1014.2,92
2025-06-25 00:00:00,18.2,16,22,0.3,,,10.5,27.8,1012.2,148
2025-06-26 00:00:00,18.8,16,23,2.3,,,15.6,50,1013.5,294
2025-06-27 00:00:00,20,15,27,2.5,,,15.8,44.5,1020.1,278
2025-06-28 00:00:00,22.1,19,28,0.8,,,15.5,38.9,1024,267
2025-06-29 00:00:00,19.9,17,23,0,,,7.7,25.9,1025,400
2025-06-30 00:00:00,19.7,15,26,0,,,9.3,29.6,1017.6,636
2025-07-01 00:00:00,21.3,17,27,0,,,10.5,33.3,1015.3,487
2025-07-02 00:00:00,17.8,13,22,0,,,17.6,35.2,1020.2,684
2025-07-03 00:00:00,16,7,23,0,,,9.8,27.8,1028.7,738
2025-07-04 00:00:00,17.5,7,26,0,,,10.4,44.5,1027.5,755
2025-07-05 00:00:00,19,15,23,1.2,,,16.8,48.2,1016.7,52
2025-07-06 00:00:00,17.4,15,21,0,,,18.5,40.8,1009,229
2025-07-07 00:00:00,17.3,13,22,2.6,,,18.4,33.3,1014.4,547
2025-07-08 00:00:00,17.4,12,23,0,,,12.3,27.8,1019.7,703
2025-07-09 00:00:00,19.4,12,27,0,,,8.6,24.1,1022.1,567
2025-07-10 00:00:00,21.7,14,30,0,,,8.7,24.1,1022.8,791
2025-07-11 00:00:00,22.3,14,29,0,,,8.8,25.9,1020,846
2025-07-12 00:00:00,21.4,12,27,0,,,9.9,25.9,1015.8,862
2025-07-13 00:00:00,20.3,13,26,0,,,13.1,29.6,1011.8,750
2025-07-14 00:00:00,19,16,23,0,,,18.5,53.7,1013.6,533
2025-07-15 00:00:00,18.1,14,23,0.4,,,23.7,61.1,1015.5,285
2025-07-16 00:00:00,19.1,15,24,0.4,,,9.6,42.6,1017,90
2025-07-17 00:00:00,20.7,18,24,2.1,,,9,33.3,1016.6,203
2025-07-18 00:00:00,18.7,13,23,0.9,,,8.5,24.1,1012.9,218
2025-07-19 00:00:00,17.6,15,23,20.1,,,12,31.5,1005.6,240
2025-07-20 00:00:00,17.2,13,20,12.1,,,17.8,37,997.5,235
2025-07-21 00:00:00,15.7,10,20,1.9,,,10.5,40.8,1002.4,197
2025-07-22 00:00:00,18.4,15,22,0.6,,,14.7,37,1011.8,356
2025-07-23 00:00:00,17.9,14,23,1.4,,,11.2,27.8,1015.2,361
2025-07-24 00:00:00,18.9,13.5,26,0.5,,,11.5,25.9,1019,442
2025-07-25 00:00:00,19.1,11,25,0,,,9.4,31.5,1019.9,683
2025-07-26 00:00:00,18.7,15,24,0,,,12,29.6,1018.6,386
2025-07-27 00:00:00,17.3,13.8,21,0.3,,,9.8,24.1,1019.1,182
2025-07-28 00:00:00,17.4,12,24,0,,,10,29.6,1021.7,306
2025-07-29 00:00:00,18.1,14,23,0.6,,,12.2,31.5,1020.2,196
2025-07-30 00:00:00,20,15.8,27,0.2,,,12.8,31.5,1020.4,428
2025-07-31 00:00:00,20.5,17,25,5.4,,,12.6,33.3,1017.8,190
2025-08-01 00:00:00,17.1,14,21,0,,,16.8,29.6,1018.6,470
2025-08-02 00:00:00,16.4,6,24,0,,,9.4,27.8,1020.4,552
2025-08-03 00:00:00,19.5,14.4,26,0.3,,,13.1,46.3,1020.3,104
2025-08-04 00:00:00,18.8,14,22,1.1,,,15.8,51.8,1017.3,128
2025-08-05 00:00:00,16.5,10,22,0,,,14.6,42.6,1024.6,560
2025-08-06 00:00:00,16,8,22,0,,,9.8,25.9,1024,398
2025-08-07 00:00:00,17.9,14,22,1.6,,,15.2,38.9,1015.8,57
2025-08-08 00:00:00,18.3,13,25,0,,,11.1,33.3,1019.6,495
2025-08-09 00:00:00,18,10,26,0,,,11.6,42.6,1022.5,589
2025-08-10 00:00:00,17.8,11,25,0,,,8.1,20.4,1027.2,748
2025-08-11 00:00:00,18.5,11,26,2.1,,,7.3,27.8,1021.1,443
2025-08-12 00:00:00,21.7,16,28,0,,,11.2,27.8,1013.6,661
2025-08-13 00:00:00,19.1,15,23,0,,,7.6,27.8,1014.2,412
2025-08-14 00:00:00,20.2,16,25,0.2,,,10.4,35.2,1018.9,419
2025-08-15 00:00:00,20.3,14,29,0,,,8.1,24.1,1024.9,717
2025-08-16 00:00:00,19.1,14,23,0,,,13.6,40.8,1025.2,644
2025-08-17 00:00:00,18.1,12,23,0,,,16.5,42.6,1022.4,625
2025-08-18 00:00:00,18.2,15.5,20,3,,,12.5,37,1019.2,145
2025-08-19 00:00:00,17.7,14.9,21,16.5,,,9.7,29.6,1015.4,93
2025-08-20 00:00:00,17.4,14,20,0,,,15.5,35.2,1016.7,276
2025-08-21 00:00:00,15.7,5,24,0,,,9.5,27.8,1018.9,574
2025-08-22 00:00:00,15.5,6,23,0,,,8.8,22.2,1021.6,670
2025-08-23 00:00:00,16.5,8,24,0,,,8,20.4,1020.6,560
2025-08-24 00:00:00,16.7,8,23,0,,,10.1,31.5,1019.2,481
2025-08-25 00:00:00,18.3,10,25,0,,,13.9,37,1014.2,661
2025-08-26 00:00:00,18.5,16,21.3,3.9,,,16.4,44.5,1008.2,308
2025-08-27 00:00:00,17.6,13,24,1.5,,,15.5,40.8,1004.2,297
2025-08-28 00:00:00,15.8,12.5,20,3.3,,,13.9,46.3,1001.7,196
2025-08-29 00:00:00,16.2,13,21,9.3,,,14,44.5,997.8,286
2025-08-30 00:00:00,16.1,13,19,6.1,,,18.4,48.2,1001.8,47
2025-08-31 00:00:00,15.7,12.6,19,1.9,,,21.1,46.3,1001.9,346
2025-09-01 00:00:00,15.8,13.4,20,2.3,,,17.6,50,1002.4,293
2025-09-02 00:00:00,15.9,12.3,20,5.9,,,15,37,1000.6,121
2025-09-03 00:00:00,17.2,14,21,19.4,,,19.6,61.1,996.7,154
2025-09-04 00:00:00,15.2,12,20,1.7,,,14.3,46.3,1006.6,368
2025-09-05 00:00:00,15.3,8,22,0,,,9.1,29.6,1019.7,357
2025-09-06 00:00:00,17.5,12.4,21,0,,,23.8,46.3,1014.3,389
2025-09-07 00:00:00,17.8,14,20,6.4,,,17,38.9,1006.8,131
2025-09-08 00:00:00,15.5,11,21,1.5,,,13,35.2,1015.7,465
2025-09-09 00:00:00,14.2,8,18,9.4,,,19.5,40.8,1012.6,116
2025-09-10 00:00:00,14.6,12,18,2.4,,,16,50,1001.5,109
2025-09-11 00:00:00,14.3,12,18,0.5,,,20.7,57.4,1004.4,368
2025-09-12 00:00:00,13.6,11,17,1.1,,,18.2,46.3,1010.3,289
2025-09-13 00:00:00,13.9,8,19,3.3,,,14.7,46.3,1009.1,419
2025-09-14 00:00:00,13.4,6,18,4.8,,,16.8,59.3,1007.2,15
2025-09-15 00:00:00,15,13,17,1.1,,,28.2,72.2,1008.6,339
2025-09-16 00:00:00,15.1,12,19,2.1,,,18.2,53.7,1019.2,205
2025-09-17 00:00:00,17.1,13.1,20,4.7,,,22.5,51.8,1016.4,11
2025-09-18 00:00:00,18.6,17,20,0.7,,,20.2,42.6,1018.8,116
2025-09-19 00:00:00,17.3,15,20,0,,,12.4,25.9,1017,318
2025-09-20 00:00:00,14.9,10,19,3.2,,,19.1,51.8,1009.3,84
2025-09-21 00:00:00,10.4,4,16,0,,,10.7,33.3,1018.4,251
2025-09-22 00:00:00,10.3,4,17,0,,,12.3,33.3,1027.6,632
2025-09-23 00:00:00,9.9,2,17,0,,,8.6,27.8,1028.9,528
2025-09-24 00:00:00,11,3,18,0,,,9.8,29.6,1027.5,421
2025-09-25 00:00:00,11,2,19,0,,,9.3,29.6,1025.6,559
2025-09-26 00:00:00,10.2,2,17,0,,,7.1,20.4,1021.7,466
2025-09-27 00:00:00,13.7,9.8,16,0.2,,,15.2,37,1017.2,110
2025-09-28 00:00:00,13,7,19,0.5,,,8.8,27.8,1020.7,420
2025-09-29 00:00:00,11.2,3,19,0,,,5.8,16.7,1025.4,286
2025-09-30 00:00:00,11.4,6,19,0,,,7.2,16.7,1026.2,368
2025-10-01 00:00:00,12.6,8,19,0,,,6.8,22.2,1026.5,270
